,horizontalDifference,trial
0,-5.711090087890625,vp0_27_Session1_d01_fam01_28
1,-5.711090087890625,vp0_27_Session1_d01_fam01_28
2,-5.711090087890625,vp0_27_Session1_d01_fam01_28
0,7.264312744140625,vp0_28_Session1_d01_fam01_29
1,7.264312744140625,vp0_28_Session1_d01_fam01_29
2,7.264312744140625,vp0_28_Session1_d01_fam01_29
0,10.25787353515625,vp0_29_Session1_d01_fam01_30
1,10.25787353515625,vp0_29_Session1_d01_fam01_30
2,10.25787353515625,vp0_29_Session1_d01_fam01_30
0,22.092437744140625,vp0_30_Session1_d01_fam01_31
1,22.092437744140625,vp0_30_Session1_d01_fam01_31
2,22.092437744140625,vp0_30_Session1_d01_fam01_31
0,21.511871337890625,vp0_31_Session1_d01_fam01_32
1,21.511871337890625,vp0_31_Session1_d01_fam01_32
2,21.511871337890625,vp0_31_Session1_d01_fam01_32
0,6.009063720703125,vp0_32_Session1_d01_fam01_33
1,6.009063720703125,vp0_32_Session1_d01_fam01_33
2,6.009063720703125,vp0_32_Session1_d01_fam01_33
0,-5.6517333984375,vp0_33_Session1_d01_fam01_34
1,-5.6517333984375,vp0_33_Session1_d01_fam01_34
2,-5.6517333984375,vp0_33_Session1_d01_fam01_34
0,-14.173583984375,vp0_34_Session1_d01_fam01_35
1,-14.173583984375,vp0_34_Session1_d01_fam01_35
2,-14.173583984375,vp0_34_Session1_d01_fam01_35
0,15.2998046875,vp0_35_Session1_d01_fam01_36
1,15.2998046875,vp0_35_Session1_d01_fam01_36
2,15.2998046875,vp0_35_Session1_d01_fam01_36
0,24.317138671875,vp0_36_Session1_d01_fam01_37
1,24.317138671875,vp0_36_Session1_d01_fam01_37
2,24.317138671875,vp0_36_Session1_d01_fam01_37
3,15.79217529296875,vp0_36_Session1_d01_fam01_37
4,15.79217529296875,vp0_36_Session1_d01_fam01_37
5,15.79217529296875,vp0_36_Session1_d01_fam01_37
0,1.039703369140625,vp0_37_Session1_d01_fam01_38
1,1.039703369140625,vp0_37_Session1_d01_fam01_38
2,1.039703369140625,vp0_37_Session1_d01_fam01_38
0,0.43017578125,vp0_38_Session1_d01_fam01_39
1,0.43017578125,vp0_38_Session1_d01_fam01_39
2,0.43017578125,vp0_38_Session1_d01_fam01_39
0,-6.29461669921875,vp0_39_Session1_d01_fam01_40
1,-6.29461669921875,vp0_39_Session1_d01_fam01_40
2,-6.29461669921875,vp0_39_Session1_d01_fam01_40
0,5.3995361328125,vp0_40_Session1_d01_fam01_41
1,5.3995361328125,vp0_40_Session1_d01_fam01_41
2,5.3995361328125,vp0_40_Session1_d01_fam01_41
0,7.308990478515625,vp0_41_Session1_d01_fam01_42
1,7.308990478515625,vp0_41_Session1_d01_fam01_42
2,7.308990478515625,vp0_41_Session1_d01_fam01_42
0,13.878814697265625,vp0_42_Session1_d01_fam01_43
1,13.878814697265625,vp0_42_Session1_d01_fam01_43
2,13.878814697265625,vp0_42_Session1_d01_fam01_43
0,8.246856689453125,vp0_43_Session1_d01_fam01_44
1,8.246856689453125,vp0_43_Session1_d01_fam01_44
2,8.246856689453125,vp0_43_Session1_d01_fam01_44
0,25.958465576171875,vp0_44_Session1_d01_fam01_45
1,25.958465576171875,vp0_44_Session1_d01_fam01_45
2,25.958465576171875,vp0_44_Session1_d01_fam01_45
0,11.73040771484375,vp0_45_Session1_d01_fam01_46
1,11.73040771484375,vp0_45_Session1_d01_fam01_46
2,11.73040771484375,vp0_45_Session1_d01_fam01_46
0,3.906005859375,vp0_46_Session1_d01_fam01_47
1,3.906005859375,vp0_46_Session1_d01_fam01_47
2,3.906005859375,vp0_46_Session1_d01_fam01_47
0,21.23370361328125,vp0_47_Session1_d01_fam01_48
1,21.23370361328125,vp0_47_Session1_d01_fam01_48
2,21.23370361328125,vp0_47_Session1_d01_fam01_48
0,-2.049957275390625,vp0_48_Session1_d01_fam02_1
1,-2.049957275390625,vp0_48_Session1_d01_fam02_1
2,-2.049957275390625,vp0_48_Session1_d01_fam02_1
0,0.992767333984375,vp0_49_Session1_d01_fam02_2
1,0.992767333984375,vp0_49_Session1_d01_fam02_2
2,0.992767333984375,vp0_49_Session1_d01_fam02_2
0,5.840576171875,vp0_50_Session1_d01_fam02_3
1,5.840576171875,vp0_50_Session1_d01_fam02_3
2,5.840576171875,vp0_50_Session1_d01_fam02_3
0,-23.08172607421875,vp0_51_Session1_d01_fam02_4
1,-23.08172607421875,vp0_51_Session1_d01_fam02_4
2,-23.08172607421875,vp0_51_Session1_d01_fam02_4
0,-24.272186279296875,vp0_52_Session1_d01_fam02_5
1,-24.272186279296875,vp0_52_Session1_d01_fam02_5
2,-24.272186279296875,vp0_52_Session1_d01_fam02_5
0,18.270050048828125,vp0_53_Session1_d01_fam02_6
1,18.270050048828125,vp0_53_Session1_d01_fam02_6
2,18.270050048828125,vp0_53_Session1_d01_fam02_6
0,-27.276214599609375,vp0_54_Session1_d01_fam02_7
1,-27.276214599609375,vp0_54_Session1_d01_fam02_7
2,-27.276214599609375,vp0_54_Session1_d01_fam02_7
0,-43.970367431640625,vp0_55_Session1_d01_fam02_8
1,-43.970367431640625,vp0_55_Session1_d01_fam02_8
2,-43.970367431640625,vp0_55_Session1_d01_fam02_8
0,-5.71954345703125,vp0_56_Session1_d01_fam02_9
1,-5.71954345703125,vp0_56_Session1_d01_fam02_9
2,-5.71954345703125,vp0_56_Session1_d01_fam02_9
0,-4.553009033203125,vp0_57_Session1_d01_fam02_10
1,-4.553009033203125,vp0_57_Session1_d01_fam02_10
2,-4.553009033203125,vp0_57_Session1_d01_fam02_10
0,-28.88629150390625,vp0_58_Session1_d01_fam02_11
1,-28.88629150390625,vp0_58_Session1_d01_fam02_11
2,-28.88629150390625,vp0_58_Session1_d01_fam02_11
0,10.966552734375,vp0_59_Session1_d01_fam02_12
1,10.966552734375,vp0_59_Session1_d01_fam02_12
2,10.966552734375,vp0_59_Session1_d01_fam02_12
0,4.43798828125,vp0_60_Session1_d01_fam02_13
1,4.43798828125,vp0_60_Session1_d01_fam02_13
2,4.43798828125,vp0_60_Session1_d01_fam02_13
0,18.753173828125,vp0_61_Session1_d01_fam02_14
1,18.753173828125,vp0_61_Session1_d01_fam02_14
2,18.753173828125,vp0_61_Session1_d01_fam02_14
0,-7.244873046875,vp0_62_Session1_d01_fam02_15
1,-7.244873046875,vp0_62_Session1_d01_fam02_15
2,-7.244873046875,vp0_62_Session1_d01_fam02_15
0,-7.396881103515625,vp0_63_Session1_d01_fam02_16
1,-7.396881103515625,vp0_63_Session1_d01_fam02_16
2,-7.396881103515625,vp0_63_Session1_d01_fam02_16
0,-5.455474853515625,vp0_64_Session1_d01_fam02_17
1,-5.455474853515625,vp0_64_Session1_d01_fam02_17
2,-5.455474853515625,vp0_64_Session1_d01_fam02_17
0,-8.113525390625,vp0_65_Session1_d01_fam02_18
1,-8.113525390625,vp0_65_Session1_d01_fam02_18
2,-8.113525390625,vp0_65_Session1_d01_fam02_18
0,44.132965087890625,vp0_66_Session1_d01_fam02_19
1,44.132965087890625,vp0_66_Session1_d01_fam02_19
2,44.132965087890625,vp0_66_Session1_d01_fam02_19
3,-3.122711181640625,vp0_66_Session1_d01_fam02_19
4,-3.122711181640625,vp0_66_Session1_d01_fam02_19
5,-3.122711181640625,vp0_66_Session1_d01_fam02_19
0,37.881317138671875,vp0_67_Session1_d01_fam02_20
1,37.881317138671875,vp0_67_Session1_d01_fam02_20
2,37.881317138671875,vp0_67_Session1_d01_fam02_20
3,-5.880615234375,vp0_67_Session1_d01_fam02_20
4,-5.880615234375,vp0_67_Session1_d01_fam02_20
5,-5.880615234375,vp0_67_Session1_d01_fam02_20
0,27.697509765625,vp0_68_Session1_d01_fam02_21
1,27.697509765625,vp0_68_Session1_d01_fam02_21
2,27.697509765625,vp0_68_Session1_d01_fam02_21
0,17.13916015625,vp1_0_Session1_d01_fam01_1
1,17.13916015625,vp1_0_Session1_d01_fam01_1
2,17.13916015625,vp1_0_Session1_d01_fam01_1
0,14.288818359375,vp1_1_Session1_d01_fam01_2
1,14.288818359375,vp1_1_Session1_d01_fam01_2
2,14.288818359375,vp1_1_Session1_d01_fam01_2
0,9.2557373046875,vp1_2_Session1_d01_fam01_3
1,9.2557373046875,vp1_2_Session1_d01_fam01_3
2,9.2557373046875,vp1_2_Session1_d01_fam01_3
0,10.0733642578125,vp1_3_Session1_d01_fam01_4
1,10.0733642578125,vp1_3_Session1_d01_fam01_4
2,10.0733642578125,vp1_3_Session1_d01_fam01_4
0,19.3529052734375,vp1_4_Session1_d01_fam01_5
1,19.3529052734375,vp1_4_Session1_d01_fam01_5
2,19.3529052734375,vp1_4_Session1_d01_fam01_5
0,28.158538818359375,vp1_5_Session1_d01_fam01_6
1,28.158538818359375,vp1_5_Session1_d01_fam01_6
2,28.158538818359375,vp1_5_Session1_d01_fam01_6
0,28.964263916015625,vp1_6_Session1_d01_fam01_7
1,28.964263916015625,vp1_6_Session1_d01_fam01_7
2,28.964263916015625,vp1_6_Session1_d01_fam01_7
0,14.403076171875,vp1_7_Session1_d01_fam01_8
1,14.403076171875,vp1_7_Session1_d01_fam01_8
2,14.403076171875,vp1_7_Session1_d01_fam01_8
0,16.59307861328125,vp1_8_Session1_d01_fam01_9
1,16.59307861328125,vp1_8_Session1_d01_fam01_9
2,16.59307861328125,vp1_8_Session1_d01_fam01_9
0,21.51385498046875,vp1_9_Session1_d01_fam01_10
1,21.51385498046875,vp1_9_Session1_d01_fam01_10
2,21.51385498046875,vp1_9_Session1_d01_fam01_10
0,19.526031494140625,vp1_10_Session1_d01_fam01_11
1,19.526031494140625,vp1_10_Session1_d01_fam01_11
2,19.526031494140625,vp1_10_Session1_d01_fam01_11
0,28.448394775390625,vp1_11_Session1_d01_fam01_12
1,28.448394775390625,vp1_11_Session1_d01_fam01_12
2,28.448394775390625,vp1_11_Session1_d01_fam01_12
0,30.459136962890625,vp1_12_Session1_d01_fam01_13
1,30.459136962890625,vp1_12_Session1_d01_fam01_13
2,30.459136962890625,vp1_12_Session1_d01_fam01_13
0,30.1142578125,vp1_13_Session1_d01_fam01_14
1,30.1142578125,vp1_13_Session1_d01_fam01_14
2,30.1142578125,vp1_13_Session1_d01_fam01_14
0,24.6885986328125,vp1_14_Session1_d01_fam01_15
1,24.6885986328125,vp1_14_Session1_d01_fam01_15
2,24.6885986328125,vp1_14_Session1_d01_fam01_15
0,22.812896728515625,vp1_15_Session1_d01_fam01_16
1,22.812896728515625,vp1_15_Session1_d01_fam01_16
2,22.812896728515625,vp1_15_Session1_d01_fam01_16
0,26.881134033203125,vp1_16_Session1_d01_fam01_17
1,26.881134033203125,vp1_16_Session1_d01_fam01_17
2,26.881134033203125,vp1_16_Session1_d01_fam01_17
0,15.555877685546875,vp1_17_Session1_d01_fam01_18
1,15.555877685546875,vp1_17_Session1_d01_fam01_18
2,15.555877685546875,vp1_17_Session1_d01_fam01_18
0,22.578704833984375,vp1_18_Session1_d01_fam01_19
1,22.578704833984375,vp1_18_Session1_d01_fam01_19
2,22.578704833984375,vp1_18_Session1_d01_fam01_19
0,12.088531494140625,vp1_19_Session1_d01_fam01_20
1,12.088531494140625,vp1_19_Session1_d01_fam01_20
2,12.088531494140625,vp1_19_Session1_d01_fam01_20
0,18.3175048828125,vp1_20_Session1_d01_fam01_21
1,18.3175048828125,vp1_20_Session1_d01_fam01_21
2,18.3175048828125,vp1_20_Session1_d01_fam01_21
0,16.6737060546875,vp1_21_Session1_d01_fam01_22
1,16.6737060546875,vp1_21_Session1_d01_fam01_22
2,16.6737060546875,vp1_21_Session1_d01_fam01_22
0,18.540313720703125,vp1_22_Session1_d01_fam01_23
1,18.540313720703125,vp1_22_Session1_d01_fam01_23
2,18.540313720703125,vp1_22_Session1_d01_fam01_23
0,11.337493896484375,vp1_23_Session1_d01_fam01_24
1,11.337493896484375,vp1_23_Session1_d01_fam01_24
2,11.337493896484375,vp1_23_Session1_d01_fam01_24
0,15.478668212890625,vp1_24_Session1_d01_fam01_25
1,15.478668212890625,vp1_24_Session1_d01_fam01_25
2,15.478668212890625,vp1_24_Session1_d01_fam01_25
0,17.3779296875,vp1_25_Session1_d01_fam01_26
1,17.3779296875,vp1_25_Session1_d01_fam01_26
2,17.3779296875,vp1_25_Session1_d01_fam01_26
0,23.265106201171875,vp1_26_Session1_d01_fam01_27
1,23.265106201171875,vp1_26_Session1_d01_fam01_27
2,23.265106201171875,vp1_26_Session1_d01_fam01_27
0,12.608795166015625,vp1_27_Session1_d01_fam01_28
1,12.608795166015625,vp1_27_Session1_d01_fam01_28
2,12.608795166015625,vp1_27_Session1_d01_fam01_28
0,17.10443115234375,vp1_28_Session1_d01_fam01_29
1,17.10443115234375,vp1_28_Session1_d01_fam01_29
2,17.10443115234375,vp1_28_Session1_d01_fam01_29
0,13.374053955078125,vp1_29_Session1_d01_fam01_30
1,13.374053955078125,vp1_29_Session1_d01_fam01_30
2,13.374053955078125,vp1_29_Session1_d01_fam01_30
0,9.92919921875,vp1_30_Session1_d01_fam01_31
1,9.92919921875,vp1_30_Session1_d01_fam01_31
2,9.92919921875,vp1_30_Session1_d01_fam01_31
0,12.965362548828125,vp1_31_Session1_d01_fam01_32
1,12.965362548828125,vp1_31_Session1_d01_fam01_32
2,12.965362548828125,vp1_31_Session1_d01_fam01_32
0,14.906982421875,vp1_32_Session1_d01_fam01_33
1,14.906982421875,vp1_32_Session1_d01_fam01_33
2,14.906982421875,vp1_32_Session1_d01_fam01_33
0,18.93115234375,vp1_33_Session1_d01_fam01_34
1,18.93115234375,vp1_33_Session1_d01_fam01_34
2,18.93115234375,vp1_33_Session1_d01_fam01_34
0,17.50457763671875,vp1_34_Session1_d01_fam01_35
1,17.50457763671875,vp1_34_Session1_d01_fam01_35
2,17.50457763671875,vp1_34_Session1_d01_fam01_35
0,11.9195556640625,vp1_35_Session1_d01_fam01_36
1,11.9195556640625,vp1_35_Session1_d01_fam01_36
2,11.9195556640625,vp1_35_Session1_d01_fam01_36
0,13.340850830078125,vp1_36_Session1_d01_fam01_37
1,13.340850830078125,vp1_36_Session1_d01_fam01_37
2,13.340850830078125,vp1_36_Session1_d01_fam01_37
0,21.393768310546875,vp1_37_Session1_d01_fam01_38
1,21.393768310546875,vp1_37_Session1_d01_fam01_38
2,21.393768310546875,vp1_37_Session1_d01_fam01_38
0,10.404876708984375,vp1_38_Session1_d01_fam01_39
1,10.404876708984375,vp1_38_Session1_d01_fam01_39
2,10.404876708984375,vp1_38_Session1_d01_fam01_39
0,10.304931640625,vp1_39_Session1_d01_fam01_40
1,10.304931640625,vp1_39_Session1_d01_fam01_40
2,10.304931640625,vp1_39_Session1_d01_fam01_40
0,15.40899658203125,vp1_40_Session1_d01_fam01_41
1,15.40899658203125,vp1_40_Session1_d01_fam01_41
2,15.40899658203125,vp1_40_Session1_d01_fam01_41
0,13.88177490234375,vp1_41_Session1_d01_fam01_42
1,13.88177490234375,vp1_41_Session1_d01_fam01_42
2,13.88177490234375,vp1_41_Session1_d01_fam01_42
0,19.860260009765625,vp1_42_Session1_d01_fam01_43
1,19.860260009765625,vp1_42_Session1_d01_fam01_43
2,19.860260009765625,vp1_42_Session1_d01_fam01_43
0,21.548614501953125,vp1_43_Session1_d01_fam01_44
1,21.548614501953125,vp1_43_Session1_d01_fam01_44
2,21.548614501953125,vp1_43_Session1_d01_fam01_44
0,25.1220703125,vp1_44_Session1_d01_fam01_45
1,25.1220703125,vp1_44_Session1_d01_fam01_45
2,25.1220703125,vp1_44_Session1_d01_fam01_45
0,13.20294189453125,vp1_45_Session1_d01_fam01_46
1,13.20294189453125,vp1_45_Session1_d01_fam01_46
2,13.20294189453125,vp1_45_Session1_d01_fam01_46
0,22.589080810546875,vp1_46_Session1_d01_fam01_47
1,22.589080810546875,vp1_46_Session1_d01_fam01_47
2,22.589080810546875,vp1_46_Session1_d01_fam01_47
0,16.477020263671875,vp1_47_Session1_d01_fam01_48
1,16.477020263671875,vp1_47_Session1_d01_fam01_48
2,16.477020263671875,vp1_47_Session1_d01_fam01_48
0,5.001373291015625,vp1_48_Session1_d01_fam02_1
1,5.001373291015625,vp1_48_Session1_d01_fam02_1
2,5.001373291015625,vp1_48_Session1_d01_fam02_1
0,9.203216552734375,vp1_49_Session1_d01_fam02_2
1,9.203216552734375,vp1_49_Session1_d01_fam02_2
2,9.203216552734375,vp1_49_Session1_d01_fam02_2
0,27.2957763671875,vp1_50_Session1_d01_fam02_3
1,27.2957763671875,vp1_50_Session1_d01_fam02_3
2,27.2957763671875,vp1_50_Session1_d01_fam02_3
0,18.826019287109375,vp1_51_Session1_d01_fam02_4
1,18.826019287109375,vp1_51_Session1_d01_fam02_4
2,18.826019287109375,vp1_51_Session1_d01_fam02_4
0,13.01922607421875,vp1_52_Session1_d01_fam02_5
1,13.01922607421875,vp1_52_Session1_d01_fam02_5
2,13.01922607421875,vp1_52_Session1_d01_fam02_5
0,9.7763671875,vp1_53_Session1_d01_fam02_6
1,9.7763671875,vp1_53_Session1_d01_fam02_6
2,9.7763671875,vp1_53_Session1_d01_fam02_6
0,17.502166748046875,vp1_54_Session1_d01_fam02_7
1,17.502166748046875,vp1_54_Session1_d01_fam02_7
2,17.502166748046875,vp1_54_Session1_d01_fam02_7
0,22.70166015625,vp1_55_Session1_d01_fam02_8
1,22.70166015625,vp1_55_Session1_d01_fam02_8
2,22.70166015625,vp1_55_Session1_d01_fam02_8
0,23.498443603515625,vp1_56_Session1_d01_fam02_9
1,23.498443603515625,vp1_56_Session1_d01_fam02_9
2,23.498443603515625,vp1_56_Session1_d01_fam02_9
0,22.18609619140625,vp1_57_Session1_d01_fam02_10
1,22.18609619140625,vp1_57_Session1_d01_fam02_10
2,22.18609619140625,vp1_57_Session1_d01_fam02_10
0,4.366607666015625,vp1_58_Session1_d01_fam02_11
1,4.366607666015625,vp1_58_Session1_d01_fam02_11
2,4.366607666015625,vp1_58_Session1_d01_fam02_11
0,6.362060546875,vp1_59_Session1_d01_fam02_12
1,6.362060546875,vp1_59_Session1_d01_fam02_12
2,6.362060546875,vp1_59_Session1_d01_fam02_12
0,14.345428466796875,vp1_60_Session1_d01_fam02_13
1,14.345428466796875,vp1_60_Session1_d01_fam02_13
2,14.345428466796875,vp1_60_Session1_d01_fam02_13
0,7.511505126953125,vp1_61_Session1_d01_fam02_14
1,7.511505126953125,vp1_61_Session1_d01_fam02_14
2,7.511505126953125,vp1_61_Session1_d01_fam02_14
0,9.04705810546875,vp1_62_Session1_d01_fam02_15
1,9.04705810546875,vp1_62_Session1_d01_fam02_15
2,9.04705810546875,vp1_62_Session1_d01_fam02_15
0,13.187164306640625,vp1_63_Session1_d01_fam02_16
1,13.187164306640625,vp1_63_Session1_d01_fam02_16
2,13.187164306640625,vp1_63_Session1_d01_fam02_16
0,15.166656494140625,vp1_64_Session1_d01_fam02_17
1,15.166656494140625,vp1_64_Session1_d01_fam02_17
2,15.166656494140625,vp1_64_Session1_d01_fam02_17
0,22.84039306640625,vp1_65_Session1_d01_fam02_18
1,22.84039306640625,vp1_65_Session1_d01_fam02_18
2,22.84039306640625,vp1_65_Session1_d01_fam02_18
0,6.356109619140625,vp1_66_Session1_d01_fam02_19
1,6.356109619140625,vp1_66_Session1_d01_fam02_19
2,6.356109619140625,vp1_66_Session1_d01_fam02_19
0,10.353668212890625,vp1_67_Session1_d01_fam02_20
1,10.353668212890625,vp1_67_Session1_d01_fam02_20
2,10.353668212890625,vp1_67_Session1_d01_fam02_20
0,21.082977294921875,vp1_68_Session1_d01_fam02_21
1,21.082977294921875,vp1_68_Session1_d01_fam02_21
2,21.082977294921875,vp1_68_Session1_d01_fam02_21
0,10.009368896484375,vp1_69_Session1_d01_fam02_22
1,10.009368896484375,vp1_69_Session1_d01_fam02_22
2,10.009368896484375,vp1_69_Session1_d01_fam02_22
0,15.27239990234375,vp1_70_Session1_d01_fam02_23
1,15.27239990234375,vp1_70_Session1_d01_fam02_23
2,15.27239990234375,vp1_70_Session1_d01_fam02_23
0,10.374176025390625,vp1_71_Session1_d01_fam02_24
1,10.374176025390625,vp1_71_Session1_d01_fam02_24
2,10.374176025390625,vp1_71_Session1_d01_fam02_24
0,13.44354248046875,vp1_72_Session1_d01_fam02_25
1,13.44354248046875,vp1_72_Session1_d01_fam02_25
2,13.44354248046875,vp1_72_Session1_d01_fam02_25
0,8.173065185546875,vp1_73_Session1_d01_fam02_26
1,8.173065185546875,vp1_73_Session1_d01_fam02_26
2,8.173065185546875,vp1_73_Session1_d01_fam02_26
0,19.56866455078125,vp1_74_Session1_d01_fam02_27
1,19.56866455078125,vp1_74_Session1_d01_fam02_27
2,19.56866455078125,vp1_74_Session1_d01_fam02_27
0,11.758148193359375,vp1_75_Session1_d01_fam02_28
1,11.758148193359375,vp1_75_Session1_d01_fam02_28
2,11.758148193359375,vp1_75_Session1_d01_fam02_28
0,18.697235107421875,vp1_76_Session1_d01_fam02_29
1,18.697235107421875,vp1_76_Session1_d01_fam02_29
2,18.697235107421875,vp1_76_Session1_d01_fam02_29
0,23.83282470703125,vp1_77_Session1_d01_fam02_30
1,23.83282470703125,vp1_77_Session1_d01_fam02_30
2,23.83282470703125,vp1_77_Session1_d01_fam02_30
0,11.977142333984375,vp1_78_Session1_d01_fam02_31
1,11.977142333984375,vp1_78_Session1_d01_fam02_31
2,11.977142333984375,vp1_78_Session1_d01_fam02_31
0,6.736572265625,vp1_79_Session1_d01_fam02_32
1,6.736572265625,vp1_79_Session1_d01_fam02_32
2,6.736572265625,vp1_79_Session1_d01_fam02_32
0,19.258148193359375,vp1_80_Session1_d01_fam02_33
1,19.258148193359375,vp1_80_Session1_d01_fam02_33
2,19.258148193359375,vp1_80_Session1_d01_fam02_33
0,7.506317138671875,vp1_81_Session1_d01_fam02_34
1,7.506317138671875,vp1_81_Session1_d01_fam02_34
2,7.506317138671875,vp1_81_Session1_d01_fam02_34
0,18.093536376953125,vp1_82_Session1_d01_fam02_35
1,18.093536376953125,vp1_82_Session1_d01_fam02_35
2,18.093536376953125,vp1_82_Session1_d01_fam02_35
0,17.688690185546875,vp1_83_Session1_d01_fam02_36
1,17.688690185546875,vp1_83_Session1_d01_fam02_36
2,17.688690185546875,vp1_83_Session1_d01_fam02_36
0,23.102203369140625,vp1_84_Session1_d01_fam02_37
1,23.102203369140625,vp1_84_Session1_d01_fam02_37
2,23.102203369140625,vp1_84_Session1_d01_fam02_37
0,18.7745361328125,vp1_85_Session1_d01_fam02_38
1,18.7745361328125,vp1_85_Session1_d01_fam02_38
2,18.7745361328125,vp1_85_Session1_d01_fam02_38
0,8.906951904296875,vp1_86_Session1_d01_fam02_39
